의원ID,의원명,신고연도,신고월,자산구분,관계,종류,상세내역,종전가액,증가액,감소액,현재가액,변동사유
HVV5250J,박정현,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2015년식 K5하이브리드 배기량(1,999cc)",73,0,0,73,"차량가액 : 7,300천원/ 1%지분 공유"
HVV5250J,박정현,2024,8,예금,본인,,(주)KEB하나은행,4463,0,0,4463,
HVV5250J,박정현,2024,8,예금,본인,,DB손해보험(주),386,0,0,386,
HVV5250J,박정현,2024,8,예금,본인,,국민은행,39,0,0,39,
HVV5250J,박정현,2024,8,예금,본인,,농협은행,653,0,0,653,
HVV5250J,박정현,2024,8,예금,본인,,신용협동조합중앙회,149,0,0,149,
HVV5250J,박정현,2024,8,예금,본인,,신한라이프생명보험,11345,0,0,11345,
HVV5250J,박정현,2024,8,예금,본인,,우체국,1,0,0,1,
HVV5250J,박정현,2024,8,예금,본인,,유안타증권,2,0,0,2,
HVV5250J,박정현,2024,8,예금,본인,,주식회사 카카오뱅크,2019,0,0,2019,
HVV5250J,박정현,2024,8,예금,배우자,,DB손해보험(주),119,0,0,119,
HVV5250J,박정현,2024,8,예금,배우자,,메리츠화재해상보험(보험),2742,0,0,2742,
HVV5250J,박정현,2024,8,예금,배우자,,신용협동조합중앙회,2400,0,0,2400,
HVV5250J,박정현,2024,8,예금,배우자,,우리은행,6742,0,0,6742,
HVV5250J,박정현,2024,8,예금,배우자,,유안타증권,28,0,0,28,
HVV5250J,박정현,2024,8,예금,배우자,,중소기업은행,146,0,0,146,
HVV5250J,박정현,2024,8,예금,배우자,,하나증권,15650,0,0,15650,
HVV5250J,박정현,2024,8,예금,배우자,,흥국화재해상보험(주),820,0,0,820,
HVV5250J,박정현,2024,8,예금,장녀,,(주)KEB하나은행,1571,0,0,1571,
HVV5250J,박정현,2024,8,예금,장녀,,토스뱅크(주),3332,0,0,3332,
HVV5250J,박정현,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,농협은행,10199,0,0,10199,
HVV5250J,박정현,2024,8,채무,본인,금융채무,(주)KEB하나은행,201043,0,0,201043,
HVV5250J,박정현,2024,8,채무,본인,금융채무,신용협동조합중앙회,8573,0,0,8573,
HVV5250J,박정현,2024,8,채무,배우자,금융채무,우리카드,4566,0,0,4566,
HVV5250J,박정현,2024,8,채무,배우자,건물임대채무,경기도 오산시 오산동 임대보증금,19000,0,0,19000,
HVV5250J,박정현,2024,8,채무,장녀,금융채무,(주)KEB하나은행,70000,0,0,70000,
HVV5250J,박정현,2024,8,고지거부및 등록제외사항,장남,고지거부,고지거부,0,0,0,0,독립생계유지
AEJ19639,박정훈,2024,8,토지,본인,도로,경기도 화성시 우정읍 매향리 935-5번지 114.00㎡ 중 22.80㎡,2499,0,0,2499,
AEJ19639,박정훈,2024,8,토지,본인,대지,경기도 화성시 우정읍 매향리 935-6번지 3.00㎡ 중 0.60㎡,172,0,0,172,
AEJ19639,박정훈,2024,8,토지,배우자,도로,경기도 화성시 우정읍 매향리 935-5번지 114.00㎡ 중 22.80㎡,2499,0,0,2499,
AEJ19639,박정훈,2024,8,토지,배우자,대지,경기도 화성시 우정읍 매향리 935-6번지 3.00㎡ 중 0.60㎡,172,0,0,172,
AEJ19639,박정훈,2024,8,토지,배우자,대지,서울특별시 서초구 방배동 768-18번지 461.40㎡ 중 97.97㎡,1346108,0,0,1346108,
AEJ19639,박정훈,2024,8,토지,배우자,임야,경기도 화성시 우정읍 매향리 935-3번지 112.00㎡,29624,0,0,29624,
AEJ19639,박정훈,2024,8,토지,배우자,임야,경기도 화성시 우정읍 매향리 935-4번지 111.00㎡,38850,0,0,38850,
AEJ19639,박정훈,2024,8,토지,배우자,답,"경기도 평택시 장안동 243-2번지 1,749.00㎡",337732,0,0,337732,
AEJ19639,박정훈,2024,8,토지,배우자,답,"경기도 평택시 장안동 243-3번지 1,476.00㎡",285016,0,0,285016,
AEJ19639,박정훈,2024,8,토지,배우자,임야,"경상남도 합천군 용주면 공암리 산 50번지 51,707.00㎡",21251,0,0,21251,
AEJ19639,박정훈,2024,8,토지,배우자,임야,"경상남도 합천군 가회면 외사리 산 98번지 59,107.00㎡",24884,0,0,24884,
AEJ19639,박정훈,2024,8,토지,배우자,임야,"경상남도 합천군 가회면 외사리 산 113번지 51,868.00㎡",30187,0,0,30187,
AEJ19639,박정훈,2024,8,토지,배우자,임야,"경상남도 합천군 쌍백면 삼리 산 49번지 42,050.00㎡ 중 41,058.00㎡",18517,0,0,18517,
AEJ19639,박정훈,2024,8,토지,배우자,임야,"경상남도 합천군 쌍백면 삼리 산 26번지 61,126.00㎡ 중 59,280.00㎡",30529,0,0,30529,
AEJ19639,박정훈,2024,8,토지,배우자,임야,"제주특별자치도 제주시 애월읍 소길리 259-1번지 1,954.00㎡",82459,0,0,82459,
AEJ19639,박정훈,2024,8,토지,부,임야,"충청북도 음성군 소이면 봉전리 산 18-5번지 2,607.00㎡",7691,0,0,7691,
AEJ19639,박정훈,2024,8,토지,차남,대지,전라남도 진도군 진도읍 동외리 889번지 337.00㎡,25376,0,0,25376,
AEJ19639,박정훈,2024,8,건물,본인,복합건물(주택+상가)(전세(임차)권),서울특별시 중구 회현동1가 리더스뷰남산 건물 137.53㎡ 중 68.76㎡,488250,0,0,488250,
AEJ19639,박정훈,2024,8,건물,본인,근린생활시설,"경기도 화성시 우정읍 매향리 대지 1,647.00㎡ 중 329.40㎡ 건물 2,188.80㎡ 중 437.70㎡",304785,0,0,304785,
AEJ19639,박정훈,2024,8,건물,배우자,복합건물(주택+상가)(전세(임차)권),서울특별시 중구 회현동1가 리더스뷰남산 건물 137.53㎡ 중 68.76㎡,488250,0,0,488250,
AEJ19639,박정훈,2024,8,건물,배우자,근린생활시설,"경기도 화성시 우정읍 매향리 대지 1,647.00㎡ 중 329.40㎡ 건물 2,188.80㎡ 중 437.70㎡",304785,0,0,304785,
AEJ19639,박정훈,2024,8,건물,부,아파트,충청북도 음성군 음성읍 읍내리 신동아아파트 건물 84.84㎡,51200,0,0,51200,
AEJ19639,박정훈,2024,8,건물,장남,단독주택,"전라남도 진도군 의신면 만길리 대지 9,917.00㎡ 중 330.00㎡ 건물 41.90㎡",4250,0,0,4250,
AEJ19639,박정훈,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2017년식 마세라티 르반떼 배기량(2,979cc)",35496,0,0,35496,
AEJ19639,박정훈,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,2022년식 model 2 RWD 배기량(173cc),14559,0,0,14559,
AEJ19639,박정훈,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,장남,자동차,2022년식 model 2 RWD 배기량(173cc),14559,0,0,14559,
AEJ19639,박정훈,2024,8,예금,본인,,(주)KEB하나은행,371,0,0,371,
AEJ19639,박정훈,2024,8,예금,본인,,국민은행,26107,0,0,26107,
AEJ19639,박정훈,2024,8,예금,본인,,대신증권,1123,0,0,1123,
AEJ19639,박정훈,2024,8,예금,본인,,삼성생명보험,39945,0,0,39945,
AEJ19639,박정훈,2024,8,예금,본인,,신한은행,16800,0,0,16800,
AEJ19639,박정훈,2024,8,예금,본인,,우리은행,125103,0,0,125103,
AEJ19639,박정훈,2024,8,예금,배우자,,(주)KEB하나은행,100,0,0,100,
AEJ19639,박정훈,2024,8,예금,배우자,,KB증권,1239,0,0,1239,
AEJ19639,박정훈,2024,8,예금,배우자,,국민은행,4482,0,0,4482,
AEJ19639,박정훈,2024,8,예금,배우자,,삼성생명보험,44314,0,0,44314,
AEJ19639,박정훈,2024,8,예금,배우자,,새마을금고중앙회,700,0,0,700,
AEJ19639,박정훈,2024,8,예금,배우자,,스탠다드차타드은행,248,0,0,248,
AEJ19639,박정훈,2024,8,예금,배우자,,신한은행,245,0,0,245,
AEJ19639,박정훈,2024,8,예금,배우자,,에이비엘생명보험,53566,0,0,53566,
AEJ19639,박정훈,2024,8,예금,배우자,,우리은행,90991,0,0,90991,
AEJ19639,박정훈,2024,8,예금,배우자,,하나증권,2,0,0,2,
AEJ19639,박정훈,2024,8,예금,배우자,,한국투자증권,50,0,0,50,
AEJ19639,박정훈,2024,8,예금,배우자,,현대해상화재보험,7537,0,0,7537,
AEJ19639,박정훈,2024,8,예금,부,,(주)KB손해보험,3725,0,0,3725,
AEJ19639,박정훈,2024,8,예금,부,,농협은행,5401,0,0,5401,
AEJ19639,박정훈,2024,8,예금,부,,농협중앙회,61,0,0,61,
AEJ19639,박정훈,2024,8,예금,부,,삼성생명보험,8226,0,0,8226,
AEJ19639,박정훈,2024,8,예금,부,,신용협동조합중앙회,54,0,0,54,
AEJ19639,박정훈,2024,8,예금,장남,,업비트,2547,0,0,2547,
AEJ19639,박정훈,2024,8,예금,장남,,우리은행,338,0,0,338,
AEJ19639,박정훈,2024,8,예금,차남,,우리은행,1325,0,0,1325,
AEJ19639,박정훈,2024,8,예금,차남,,중국은행,30,0,0,30,
AEJ19639,박정훈,2024,8,예금,차남,,중소기업은행,15,0,0,15,
AEJ19639,박정훈,2024,8,예금,차남,,한국투자증권,1001,0,0,1001,
AEJ19639,박정훈,2024,8,예금,장녀,,(주)KEB하나은행,3159,0,0,3159,
AEJ19639,박정훈,2024,8,예금,장녀,,우리은행,1853,0,0,1853,
AEJ19639,박정훈,2024,8,예금,장녀,,한국투자증권,656,0,0,656,
AEJ19639,박정훈,2024,8,증권,차남,상장주식,엔비디아 16주,24129,0,0,24129,
AEJ19639,박정훈,2024,8,채무,배우자,금융채무,새마을금고중앙회,750000,0,0,750000,
AEJ19639,박정훈,2024,8,채무,모,금융채무,농협은행,155995,0,0,155995,
AEJ19639,박정훈,2024,8,채무,모,건물임대채무,충청북도 음성군 음성읍 읍내리 임대보증금,57200,0,0,57200,
AEJ19639,박정훈,2024,8,채무,모,건물임대채무,충청북도 청주시 흥덕구 봉명동 아이제이포커스 임대보증금,105000,0,0,105000,
AEJ19639,박정훈,2024,8,가상자산,배우자,,"디카르고 137,065.39549816개",5514,0,0,5514,
G6W8250J,박준태,2024,8,건물,본인,아파트,서울특별시 서초구 방배동 우신빌딩 건물 89.12㎡,2000000,0,0,2000000,
G6W8250J,박준태,2024,8,건물,본인,아파트(전세(임차)권),서울특별시 서초구 방배동 임광아파트 건물 84.78㎡,500000,0,0,500000,
G6W8250J,박준태,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2018년식 싼타페 배기량(1,995cc)",16390,0,0,16390,
G6W8250J,박준태,2024,8,현금,본인,,현금,20000,0,0,20000,
G6W8250J,박준태,2024,8,현금,배우자,,현금,5000,0,0,5000,
G6W8250J,박준태,2024,8,예금,본인,,(주)KB손해보험,25272,0,0,25272,
G6W8250J,박준태,2024,8,예금,본인,,국민은행,4452,0,0,4452,
G6W8250J,박준태,2024,8,예금,본인,,농협은행,301447,0,0,301447,
G6W8250J,박준태,2024,8,예금,본인,,삼성증권,1,0,0,1,
G6W8250J,박준태,2024,8,예금,본인,,신한은행,4989,0,0,4989,
G6W8250J,박준태,2024,8,예금,배우자,,(주)KEB하나은행,98565,0,0,98565,
G6W8250J,박준태,2024,8,예금,배우자,,국민은행,1943,0,0,1943,
G6W8250J,박준태,2024,8,예금,배우자,,새마을금고중앙회,3421,0,0,3421,
G6W8250J,박준태,2024,8,예금,배우자,,신한은행,128,0,0,128,
G6W8250J,박준태,2024,8,예금,배우자,,우리은행,60,0,0,60,
G6W8250J,박준태,2024,8,예금,배우자,,중소기업은행,10,0,0,10,
G6W8250J,박준태,2024,8,예금,배우자,,현대해상화재보험,8667,0,0,8667,
G6W8250J,박준태,2024,8,예금,배우자,,흥국화재해상보험(주),5057,0,0,5057,
G6W8250J,박준태,2024,8,예금,장남,,국민은행,38568,0,0,38568,"주식매수선택권이나 시스템상 1주당 1천원 미만은 입력이 불가해, 관계기관 안내에 따라 기타 채권으로 신고하고, 가액은 0원으로 기재함"
G6W8250J,박준태,2024,8,예금,장남,,중소기업은행,320,0,0,320,
G6W8250J,박준태,2024,8,예금,차녀,,국민은행,32851,0,0,32851,독립생계유지
G6W8250J,박준태,2024,8,증권,본인,기타(채권),"Teamblind Inc. 27,150주",0,0,0,0,
G6W8250J,박준태,2024,8,채무,본인,금융채무,롯데캐피탈,77689,0,0,77689,
G6W8250J,박준태,2024,8,고지거부및 등록제외사항,부,고지거부,고지거부,0,0,0,0,
8BF5855P,박지원,2024,8,건물,본인,아파트,서울특별시 영등포구 여의도동 42 한양아파트 건물 192.73㎡,2124000,0,0,2124000,
8BF5855P,박지원,2024,8,건물,본인,아파트(전세(임차)권),전라남도 해남군 해남읍 구교리 구교주공아파트 건물 46.95㎡,5000,0,0,5000,
8BF5855P,박지원,2024,8,건물,본인,상가(전세(임차)권),전라남도 해남군 해남읍 성내리 해남101스퀘어 건물 352.00㎡,50000,0,0,50000,
8BF5855P,박지원,2024,8,현금,본인,,현금,50000,0,0,50000,
8BF5855P,박지원,2024,8,예금,본인,,(주)KEB하나은행,2727,0,0,2727,
8BF5855P,박지원,2024,8,예금,본인,,농협은행,617584,0,0,617584,
8BF5855P,박지원,2024,8,예금,본인,,신용협동조합중앙회,867,0,0,867,
8BF5855P,박지원,2024,8,예금,본인,,우리은행,2846,0,0,2846,
8BF5855P,박지원,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,농협중앙회,36374,0,0,36374,
8BF5855P,박지원,2024,8,채무,본인,금융채무,우리금융캐피탈,126940,0,0,126940,
8BF5855P,박지원,2024,8,회원권,본인,헬스,서울시티클럽,25000,0,0,25000,
EMH4976E,박지혜,2024,8,건물,본인,아파트,서울특별시 광진구 광장동 현대홈타운12차 건물 143.86㎡ 중 71.93㎡,740000,0,0,740000,
EMH4976E,박지혜,2024,8,건물,본인,아파트(전세(임차)권),경기도 의정부시 의정부동 의정부역센트럴자이&위브캐슬 건물 39.00㎡,10000,0,0,10000,
EMH4976E,박지혜,2024,8,건물,배우자,아파트,서울특별시 광진구 광장동 현대홈타운12차 건물 143.86㎡ 중 71.93㎡,740000,0,0,740000,
EMH4976E,박지혜,2024,8,건물,부,단독주택,경기도 연천군 전곡읍 전곡리 대지 56.00㎡ 건물 100.45㎡,36300,0,0,36300,
EMH4976E,박지혜,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2012년식 X3 배기량(1,995cc)",8490,0,0,8490,
EMH4976E,박지혜,2024,8,예금,본인,,(주)KB손해보험,20455,0,0,20455,
EMH4976E,박지혜,2024,8,예금,본인,,(주)KEB하나은행,1300,0,0,1300,
EMH4976E,박지혜,2024,8,예금,본인,,(주)카카오페이증권,221,0,0,221,
EMH4976E,박지혜,2024,8,예금,본인,,국민은행,3,0,0,3,
EMH4976E,박지혜,2024,8,예금,본인,,농협은행,5543,0,0,5543,
EMH4976E,박지혜,2024,8,예금,본인,,농협중앙회,7,0,0,7,
EMH4976E,박지혜,2024,8,예금,본인,,메리츠화재해상보험(보험),16698,0,0,16698,
EMH4976E,박지혜,2024,8,예금,본인,,미래에셋증권,7,0,0,7,
EMH4976E,박지혜,2024,8,예금,본인,,새마을금고중앙회,104157,0,0,104157,
EMH4976E,박지혜,2024,8,예금,본인,,스탠다드차타드은행,18,0,0,18,
EMH4976E,박지혜,2024,8,예금,본인,,신용협동조합중앙회,50,0,0,50,
EMH4976E,박지혜,2024,8,예금,본인,,신한은행,5228,0,0,5228,
EMH4976E,박지혜,2024,8,예금,본인,,씨티은행,513,0,0,513,
EMH4976E,박지혜,2024,8,예금,본인,,우리은행,3,0,0,3,
EMH4976E,박지혜,2024,8,예금,본인,,케이디비생명보험,31648,0,0,31648,
EMH4976E,박지혜,2024,8,예금,본인,,하나증권,536,0,0,536,
EMH4976E,박지혜,2024,8,예금,본인,,한국투자증권,119281,0,0,119281,
EMH4976E,박지혜,2024,8,예금,본인,,한화손해보험,13975,0,0,13975,
EMH4976E,박지혜,2024,8,예금,배우자,,(주)KB손해보험,60218,0,0,60218,
EMH4976E,박지혜,2024,8,예금,배우자,,(주)KEB하나은행,33825,0,0,33825,
EMH4976E,박지혜,2024,8,예금,배우자,,IBK연금보험주식회사,6800,0,0,6800,
EMH4976E,박지혜,2024,8,예금,배우자,,국민은행,1,0,0,1,
EMH4976E,박지혜,2024,8,예금,배우자,,농협생명보험,12000,0,0,12000,
EMH4976E,박지혜,2024,8,예금,배우자,,농협은행,239,0,0,239,
EMH4976E,박지혜,2024,8,예금,배우자,,농협중앙회,50002,0,0,50002,
EMH4976E,박지혜,2024,8,예금,배우자,,미래에셋증권,369,0,0,369,
EMH4976E,박지혜,2024,8,예금,배우자,,새마을금고중앙회,53,0,0,53,
EMH4976E,박지혜,2024,8,예금,배우자,,신한라이프생명보험,9685,0,0,9685,
EMH4976E,박지혜,2024,8,예금,배우자,,신한은행,6,0,0,6,
EMH4976E,박지혜,2024,8,예금,배우자,,주식회사 아이엠라이프생명보험,12000,0,0,12000,
EMH4976E,박지혜,2024,8,예금,배우자,,중소기업은행,85746,0,0,85746,
EMH4976E,박지혜,2024,8,예금,배우자,,하나증권,869,0,0,869,
EMH4976E,박지혜,2024,8,예금,배우자,,한국투자증권,51698,0,0,51698,
EMH4976E,박지혜,2024,8,예금,배우자,,흥국생명보험,31000,0,0,31000,
EMH4976E,박지혜,2024,8,예금,부,,농협은행,1429,0,0,1429,
EMH4976E,박지혜,2024,8,예금,부,,농협중앙회,1753,0,0,1753,
EMH4976E,박지혜,2024,8,예금,부,,삼성화재해상보험,1400,0,0,1400,
EMH4976E,박지혜,2024,8,예금,장남,,우리은행,20015,0,0,20015,
EMH4976E,박지혜,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,신용협동조합중앙회,4575,0,0,4575,
EMH4976E,박지혜,2024,8,증권,본인,상장주식,"SK스퀘어 115주, SK텔레콤 179주",18385,0,0,18385,
EMH4976E,박지혜,2024,8,증권,배우자,상장주식,"KT&G 97주, 삼성카드 150주, 서호전기 286주, 이리츠코크렙 406주",21940,0,0,21940,
EMH4976E,박지혜,2024,8,가상자산,배우자,,"리플 0.371052개, 송버드 0.05606595개",0,0,0,0,
GP21946O,박충권,2024,8,건물,본인,오피스텔(전세(임차)권),서울특별시 강서구 화곡동 연우넥스트파크뷰 건물 24.07㎡,10000,0,0,10000,
GP21946O,박충권,2024,8,예금,본인,,(주)KB손해보험,370,0,0,370,
GP21946O,박충권,2024,8,예금,본인,,(주)KEB하나은행,89,0,0,89,
GP21946O,박충권,2024,8,예금,본인,,농협은행,48803,0,0,48803,
GP21946O,박충권,2024,8,예금,본인,,농협중앙회,14928,0,0,14928,
GP21946O,박충권,2024,8,예금,본인,,미래에셋증권,269,0,0,269,
GP21946O,박충권,2024,8,예금,본인,,주식회사 카카오뱅크,102,0,0,102,
GP21946O,박충권,2024,8,예금,본인,,케이뱅크,7,0,0,7,
GP21946O,박충권,2024,8,예금,본인,,푸본현대생명보험주식회사,12154,0,0,12154,
